"Title","URL","Review","Rating"
"My, dzieci z dworca ZOO","https://lubimyczytac.pl/ksiazka/47662/my-dzieci-z-dworca-zoo","Po jej przeczytaniu nigdy nie sięgnęłam po narkotyki. Namawiana wielokrotnie nie wiem i nie chcę wiedzieć jak smakuje skręt czy inne używki.","10.0"
"My, dzieci z dworca ZOO","https://lubimyczytac.pl/ksiazka/47662/my-dzieci-z-dworca-zoo","Wciągająca i przerażająca. Dla każdego rodzica nastolatków pozycja obowiązkowa","10.0"
"My, dzieci z dworca ZOO","https://lubimyczytac.pl/ksiazka/47662/my-dzieci-z-dworca-zoo","To jest książka, którą powinien przeczytać każdy rodzic dorastającego dziecka. Powinien to zrobić, żeby uniknąć błędów, które popełnili rodzice głównej bohaterki.Poza tym to jest doskonały obraz tego niemieckiego państwa dobrobytu, które rzekomo opiekowało się swoimi obywatelami. Państwo w przypadku narkomanii zawiodło…","7.0"
"My, dzieci z dworca ZOO","https://lubimyczytac.pl/ksiazka/47662/my-dzieci-z-dworca-zoo","Oceniłem ponad 500 przeczytanych książek ,to moja druga 10 tka. bardzo wszystkim polecam","10.0"
"My, dzieci z dworca ZOO","https://lubimyczytac.pl/ksiazka/47662/my-dzieci-z-dworca-zoo","W pewnym stopniu zachęciła mnie ona do czytania książek. Poruszająca i wciągająca, myślę że każdy w wieku dojrzewania powinien sięgnąć po nią.","6.0"
"My, dzieci z dworca ZOO","https://lubimyczytac.pl/ksiazka/47662/my-dzieci-z-dworca-zoo","Bardzo mnie to poruszyło. Styl jest słaby, ale książka pokazuje historie sprzed wielu lat, które wciąż są aktualne. Najbardziej mnie poruszył to, jak bohaterka po powrocie od babci łatwo wróciła do nałogu. Bardzo smutna książka, którą każdy powinien przeczytać.","8.0"
"My, dzieci z dworca ZOO","https://lubimyczytac.pl/ksiazka/47662/my-dzieci-z-dworca-zoo","Przeczytałam tą książkę kilka lat temu a dalej czuje to co czułam kiedy ją czytałam. Historia jest przerażająca, powinna to być obowiązkowa pozycja dla każdego. W trakcie czytania czułam się tak przytłoczona wydarzeniami, które są tam opisane, że musiałam robić przerwy. Mimo wszytko polecam.","8.0"
"My, dzieci z dworca ZOO","https://lubimyczytac.pl/ksiazka/47662/my-dzieci-z-dworca-zoo","Wyjeżdżając do jakiegoś nowego miejsca lubię wcześniej przeczytać książkę w nim osadzoną. Nie wiem tylko czy sam Berlin byłby zachwycony, że poznaje jego historię przez pryzmat dzieci z dworca Zoo.Długo zbierałam się do tej książki, tak jakbym przeczuwała, że będzie dla mnie mocnym doświadczeniem. Całkowicie szczera, niczego nie wybielająca relacja Christiane daje obraz tego co się dzieje w głowie narkomana, jak obezwładniający jest to nałóg, jak odebrał jej dzieciństwo, do jakiej desperacji skłania i jak bardzo struktury państwowe były wtedy na ten problem nieprzygotowane. Książka którą trzeba przeczytać, niezależnie od wieku.Teraz, przechadzając się co bardziej szemranymi zakamarkami Berlina mam wrażenie że mogę poczuć ten chłód, poczucie beznadziei i desperacji co dzieci z dworca Zoo.","9.0"
"My, dzieci z dworca ZOO","https://lubimyczytac.pl/ksiazka/47662/my-dzieci-z-dworca-zoo","Książka, którą przeczytałam później niż powinnam. Pokazuje, że autorka szuka sensu życia i czy na pewno ten sens istnieje.","8.0"
"My, dzieci z dworca ZOO","https://lubimyczytac.pl/ksiazka/47662/my-dzieci-z-dworca-zoo","Mocna autentyczna książka.Myślę, że wiele osób nie jest świadomych, że w takim młodym wieku można się uzależnić i że wystarczy ten jeden raz aby pochłonęła nas heroina.Moim zdaniem, dzieci jak i rodzice powinny mieć więcej zajęć na takie tematy w szkole.","9.0"
"Dwie wieże","https://lubimyczytac.pl/ksiazka/265271/dwie-wieze","Chyba moja ulubiona część cyklu. Mocno rozwija świat oraz bohaterów (pierwsze straty, trudności, rozstania). Fantasy idealne, baśniowe.","10.0"
"Dwie wieże","https://lubimyczytac.pl/ksiazka/265271/dwie-wieze","Nie wiem czy muszę jakoś bardzo argumentować swoją ocenę.Kocham ekranizacje Władcy PIerścieni, Drużyna Pierścienia okazała się kawałem świetnego fantasy. Jednak to Dwie Wieże ze względu na fakt znacznych różnic między filmem a pierwowzorem, okazały się znacznie lepsze względem części poprzedniej.Autorowi udało się potrzymać moje ciągłe zainteresowanie o losy bohaterów, których zakończenie przygody widziałem już przecież, wielokrotnie.Jest to bezsprzecznie, jeśli nie najlepsza, druga najlepsza książka przeczytana przeze mnie w tym roku.","10.0"
"Dwie wieże","https://lubimyczytac.pl/ksiazka/265271/dwie-wieze","Absolutnie rewelacyjna. Kontynuacja przygód z Bractwa Pierścienia. Bractwo zostało podzielone na dwie części (są to księgi trzecia i czwarta). W trzeciej śledzimy przygody czesci bractwa dowodzonej przez Aragorna. I ta część Dwóch Weż jest absolutnie bezbłędna. Pelno tu jest epicki momentów takich jak powstanie entów czy bitwa o Helmowy Parów. Kolejna księga to w całości przygody Froda, wraz z którym pokonujemy drogę do Mordoru. I choć tu zdarzają się momenty lekko monotonne związane z podróżą to całości można ocenić tylko i wyłącznie jako 10/10.","10.0"
"Dwie wieże","https://lubimyczytac.pl/ksiazka/265271/dwie-wieze","to moja najmniej ulubiona czescjednak nadal 10/10","10.0"
"Dwie wieże","https://lubimyczytac.pl/ksiazka/265271/dwie-wieze","Patrząc przekrojowo przez twórczość Tolkiena dotyczącą Śródziemia, można by rzec, że Dwie Wieże to taki suspens przed tym, co ma nastąpić. Historia trochę spowalnia, skupiamy się na dziejach Froda i Sama oraz mamy dość ciekawy, wbrew pozorom długi ale jakiś taki... Nieporywający opis Bitwy pod Helmowym Jarem. Moim zdaniem wątek Froda i Sama trochę zbyt się ciągnie i brakuje tam jakiegoś urozmaicenia. Ale nie mam o to pretensji. historia tak się toczy, że trzeba też wpleść inne wątki, na które nie było miejsca wcześniej.Ogólnie książka sama w sobie jest świetna. Czyta się bardzo przyjemnie, moim zdaniem nie jest tak barwna jak Hobbit czy Drużyna Pierścienia, ale tak jak wspomniałem, ma ona trochę inny wydźwięk, mroczniejszy ale i spokojniejszy.Polecam!","8.0"
"Dwie wieże","https://lubimyczytac.pl/ksiazka/265271/dwie-wieze","Znacznie lepsza niż jej poprzedniczka.Akcja się w końcu rozkręca, zaś relacje bohaterów z każdą chwilą zacieśniają.Jak każda, spod znaku Władcy Pierścieni, wybitna książka Pana Tolkiena, pełna magii, fantastyki i mityki przepełniającej każde słowo wchłonięte przez moją głowę.Choć faktem jest iż jest to dość unikalna i nietypowa książka, która może nie spodobać się każdemu przez swój niekiedy monotonny styl, trzeba przyznać iż jest to kanon, którego nie da się przeoczyć.Książka wspaniała, lecz dla mnie jako młodego czytelnika, który stara się ograniczać bodźce wokół siebie, i tak czasem zbyt monotonna.Mimo wszystko, wszystkie wydarzenia dziejące się w tej części napawają mnie niespotykanymi dotąd emocjami, nakazującymi przeczytać tę pozycję jeszcze raz.Kanon i Legenda w skrócie.","9.0"
"Dwie wieże","https://lubimyczytac.pl/ksiazka/265271/dwie-wieze","Bardzo dobra wciągająca książka","10.0"
"Dwie wieże","https://lubimyczytac.pl/ksiazka/265271/dwie-wieze","Znacznie lepsza niż ""Drużyna Pierścienia"", nareszcie akcja się rozkręca, nie jest tak naiwna, no i doświadczamy znacznie mniej śpiewania i innych durno-wierszy. Za to mamy potężnych entów, zmagania się między sobą Sarumana i Gandalfa, pogoni za Merrym i durnym Tukiem. Mamy tu też świetnie rozbitą na czynniki pierwsze mobilizację wojsk Rohanu z władcą na czele. A i wyprawa Frodo i Sama, oraz Golumowe wątki wciągają. Książka wprowadza też genialnego Faramira.Najpierw obejrzałem trylogię, ale książka naprawdę jest niezła i potrafi zaskoczyć. Jedno tylko co mnie rozczarowuje to to jak bardzo Legolas i Ghimli są w tej lekturze bezbarwi i bezpostaciowi. No powiedzcie, że nie!","7.0"
"Dwie wieże","https://lubimyczytac.pl/ksiazka/265271/dwie-wieze","Druga część ciągnęła mi się trochę, niestety nie była tak ekscytująca jak pierwsza. Mimo wszystko spędziłem z nią bardzo mile czas i wciąż uznaję ją za bardzo dobrą. Polecam.","7.0"
"Dwie wieże","https://lubimyczytac.pl/ksiazka/265271/dwie-wieze","Książka przeczytana 4 raz. Arcydzieło.","10.0"
"Buszujący w zbożu","https://lubimyczytac.pl/ksiazka/4912507/buszujacy-w-zbozu","Kompletnie nie rozumiem zachwytów nad tą książką. Dla mnie taki po prostu obyczajowy średniak. Niczego fascynującego tu nie odkryłem. Może dla Amerykanów ma to inny wydźwięk.","4.0"
"Buszujący w zbożu","https://lubimyczytac.pl/ksiazka/4912507/buszujacy-w-zbozu","Syf. Ta książka stawiana jest wśród światowych arcydzieł, a dla mnie to gówno jak ""Zabić drozda"".","3.0"
"Buszujący w zbożu","https://lubimyczytac.pl/ksiazka/4912507/buszujacy-w-zbozu","Cześć! ☺️""BUSZUJĄCY W ZBOŻU"" - J. D. SALINGERNiestety jedno z większych rozczarowań tego roku. Ciężko znaleźć mi coś co mi pasowało w tej książce.Jak dla mnie pozycja nie miała fabuły. Wszystko opierało się na tym, żeby główny bohater wyciągnął kogoś na miasto i się napił. Nie ważne czy znał tę osobę kilka lat czy 5 minut, każdy mógł być kompanem do picia.Więc fabuły nie było, a sam bohater bardzo irytujący i ja niepotrafiłam go polubić.No ale skoro klasyk, to może chociaż język zachwycał? I tutaj niestety też nie. Język bardzo prosty, zdania nie były jakieś wybitne. Zatrzymam się na określeniu że zdania pop prostu BYŁY.Zmęczyłam tę książkę i trochę żałuję że doczytałam do końca. Ostatnie 40 stron to już naprawdę była ciężka przeprawa.Po prostu nie dla mnie.2/10⭐Do zobaczenia następnym razem!💜Miłego czytania!💜Czyt.Natka","2.0"
"Buszujący w zbożu","https://lubimyczytac.pl/ksiazka/4912507/buszujacy-w-zbozu","W programie UWAGA na TVN jeden z nastolatków opowiadał taką historię: ""Jeszcze gdy chodziłem do podstawówki, to był tam taki Paweł, i ja jechałem na rowerze, i go spotkałem, i potem jeszcze pojechałem do biedronki na lody, i po drodze do domu wtedy jeszcze, już do domu pojechałem."". Salinger napisał coś takiego, tylko na 300 stron.","3.0"
"Buszujący w zbożu","https://lubimyczytac.pl/ksiazka/4912507/buszujacy-w-zbozu","Jak mnie pamięć nie myli- książka była czytana pod koniec lat osiemdziesiątych w radiowej trójce, słuchałem z zapartym tchem- później na ,,gorąco” Iskry wydrukowały książkę, oczywiście kupiłem i przeczytałem! Po 35 latach znowu sięgnąłem po Buszującego….. i stwierdzam, że kiedyś ta historia bardziej mnie wciągnęła!!","6.0"
"Buszujący w zbożu","https://lubimyczytac.pl/ksiazka/4912507/buszujacy-w-zbozu","Nie wiem skąd zachwyty nad tą książką.","5.0"
"Buszujący w zbożu","https://lubimyczytac.pl/ksiazka/4912507/buszujacy-w-zbozu","Krytykowany przez znane mi osoby, jednak (w przeciwieństwie do porównywanej do niego ""Szukając Alaski"" Johna Greena, która jest wręcz przeciętna, a w pierwszej połowie nudnawa) przedstawiający w dość dobry sposób psychikę nastolatków.","7.0"
"Buszujący w zbożu","https://lubimyczytac.pl/ksiazka/4912507/buszujacy-w-zbozu","Podobno ""Buszujący w zbożu"" to powieść zdezaktualizowana. Ale przecież wielu młodych ludzi znalazło się kiedyś w momencie, w którym nikt ich nie rozumiał, a obcy świat dorosłych nie chciał ich przyjąć takimi, jakimi są, bo nie potrafili się dostosować do panujących zasad…Holden to szesnastoletni młody człowiek, który po raz czwarty zostaje wyrzucony ze szkoły. Tym razem nie wraca od razu do domu. Na kilka dni zostaje w Nowym Jorku. Krąży ulicami miasta, spotyka różnych ludzi, próbuje odnowić relacje ze starymi znajomymi.To, co go spotyka jednocześnie go bawi i szokuje, a przy tym, po każdym takim spotkaniu, czuje się jeszcze bardziej samotny. Pod skorupą pewnego siebie i nierobiącego sobie nic z życia chłopaka kryje się wrażliwy człowiek, który błądzi i szuka właściwej drogi. Uważa, że spośród rodzeństwa, tylko on pozbawiony jest talentu i tylko on odstaje od reszty idealnej rodziny.W pewnej chwili fikcja staje się ucieczką od rzeczywistości, dlatego wymyśla sobie sytuacje, w których cierpi niewinnie, a jednocześnie staje się bohaterem własnego losu. Nie chce dorosłości, która jest sztampowa i wystylizowana. Próbuje zapanować nad szybkim dorastaniem, a szkoła nie zapewnia mu nawet stabilności. Stąd między innymi wpada na pomysł, by wyjechać w nieznane, by odseparować się od rzeczywistości, w której dorasta.Holden poszukuje siebie w świecie pełnym zakłamania i z góry ustalonych zasad. Poprzez swoje postępowanie próbuje buntować się narzuconemu systemowi. Każda próba wpisania się w określone ramy kończy się przegraną. A kiedy gotowy jest na ucieczkę, zatrzymuje go mała Phoebe, której widok na karuzeli po prostu go uszczęśliwia. Wie, że jego życie nabierze barw, gdy odnajdzie swój cel i pozna samego siebie. Dlatego próbuje jeszcze raz, choć wcale nie jest pewien rezultatów własnego postępowania.""Buszujący w zbożu"" to historia napisana w formie luźnych przemyśleń nastolatka, w których nie brakuje wtrąceń i wspomnień. Pod żartami i śmiesznymi anegdotami kryje się jednak smutek. Czy jednak nadal wydaje się nieaktualną historią?","9.0"
"Buszujący w zbożu","https://lubimyczytac.pl/ksiazka/4912507/buszujacy-w-zbozu","Tą książkę trzeba czytać będąc młodym. Bo potem powoli przestaje się marzyć o byciu strażnikiem dzieci hasających w zbożu...","9.0"
"Buszujący w zbożu","https://lubimyczytac.pl/ksiazka/4912507/buszujacy-w-zbozu","Idealnie byłoby dla mnie dać 6,5 - jak już musimy gwiazdkować. 7 to chyba jednak trochę za dużo, przynajmniej jak dla mnie.Niby opowiada o zagubieniu nastolatka, ale osobiście chyba spodziewałam się czegoś więcej. Wiem, że czasami takie historie trochę ""o niczym"", bez właściwie żadnej puenty na koniec, też mają swój urok. Właściwie można też często dostrzec jakiś przekaz gdzieś między wierszami, szczerze tutaj tego nie odczułam i odnoszę wrażenie, że ww. przekaz musiałby być doszukany na siłę.Jest napisana bardzo prostym, przystępnym językiem, wydaje mi się, że jeżeli ktoś jest na etapie zaczynania z anglojęzycznymi powieściami - to ten mało skomplikowany tekst powinien być w stanie przeczytać (chociaż przyznaję, że fizycznie, jeszcze anglojęzycznego wydania nie miałam).Nie jestem pewna czy mój brak sympatii do głównego bohatera też nie maczał w tym palców, ale skończyłam tą powieść nieco zawiedziona, nie mogę jej też z czystym sumieniem polecić (mimo tego, że jest to względnie łatwy tytuł) jako jakiejś specjalnie dobrej lektury. Nawet kiedy biorę nawiązkę na to kiedy została wydana - nadal nie rozumiem zachwytu nad tym tytułem.","6.0"
"Dżuma","https://lubimyczytac.pl/ksiazka/5049460/dzuma","To dobra książka, choć przyznam, że wolę inne dzieła tego autora. Momentami akcja się nieco ""dłuży"", ale uważam, że jest to zabieg celowy, szczególnie biorąc pod uwagę tematykę, jaką porusza. Co ciekawe, książka nabiera dodatkowego znaczenia z perspektywy naszych doświadczeń związanych z przeżytą pandemią. Sądzę, że sięgnięcie po nią teraz, z bagażem tych przeżyć, pozwala lepiej zrozumieć postawy bohaterów oraz zachowanie całego miasta, a przez to łatwiej dostrzec głębszy sens tego dzieła.","7.0"
"Dżuma","https://lubimyczytac.pl/ksiazka/5049460/dzuma","Bardzo duże rozczarowanie. Przemęczyła mnie ta książka nie tylko ze względu na źle sformatowany plik na Kindlu ale też przez cholernie bezosobowych bohaterów. Być może wynikało to z mojego braku należytego skupienia ale nie jestem w stanie o żadnym z nich powiedzieć nic konkretnego.Nawet zakończenie mające być klamrą paraboli Dżumy niespecjalnie całą książkę ratuje i pozostawia mnie z lekkim niesmakiem i rozczarowaniem","3.0"
"Dżuma","https://lubimyczytac.pl/ksiazka/5049460/dzuma","""Dżuma"" to kronika ludzkiego cierpienia, o którym wielu wolałoby zapomnieć. To sceny śmierci, histerii, zapadania na nieuleczalną chorobę, odkrywania wszystkim znanych objawów, które przekreślają wszelką nadzieję. Dżuma to wyrok śmierci. Główną ironią powieści jest traktowanie wolności przez Camusa.W ""Dżumie"" autor pozbawił swoich bohaterów nadziei na życie po śmierci, nieśmiertelność, odarł ich z religii i nadawania swojemu życiu wyrazu, a skazał ich na pewny wyrok śmierci. Niektórym jednak dał wolę walki, bunt, który przejawiał się w pewnych jednostkach, dawał możliwość wybrania pomiędzy walką o życie a poddaniem się cierpieniu.Albert Camus sprezentował bezsilność, która tkwi w człowieku wobec czegoś tak potężnego jak epidemia, ale także zapał i chęć walki, którą możemy się wykazać nawet, gdy sytuacja jest gorzej niż beznadziejna. Przedstawił świat skażony złem i człowieka, który stając w jego obliczu musi wybrać. Wybór ten to pewien test. Test człowieczeństwa czy też hierarchii wartości, która jest obecna w naszym życiu. ""Dżuma"" niesie jednak pozytywne przesłanie. Bądź co bądź, jesteśmy zdolni to tego, by w obliczu katastrofy, pozostać sobą. I wybrać dobrze pomiędzy dobrem i złem, które w naszych oczach mogą się zupełnie nie różnić.","7.0"
"Dżuma","https://lubimyczytac.pl/ksiazka/5049460/dzuma","Przejmująca, poruszająca i skłaniająca do refleksji klasyka literatury. Jedna z moich lubinionych lektór","8.0"
"Dżuma","https://lubimyczytac.pl/ksiazka/5049460/dzuma","Naprawdę chciałbym dać wyższe noty tej pozycji. Z początku książka była naprawdę interesująca niestety im dalej w las, tym treść była coraz bardziej męcząca - chyba, że to celowy zabieg autora, aby czytelnik mógł doświadczyć tego samego co bohaterowie książki, jeżeli tak to moje najszczersze gratulacje, bo w moim przypadku mu się udało :DKsiążka na pewno warta przeczytania, niestety styl w jakim została napisana nie do końca do mnie trafia, często się wyłączałem i uciekałem gdzieś myślami. Być może kiedyś do niej wrócę, bo jestem przekonany, że nie wyniosłem z niej nawet połowy tego co autor chciał przekazać.","5.0"
"Dżuma","https://lubimyczytac.pl/ksiazka/5049460/dzuma","Dżumy Alberta Camus w szkole nie przerabiałam. Dlatego to było moje pierwsze zetknięcie z tym autorem. Myślę, że jako nastolatka bym jej nie zrozumiała. To jest taki typ literatury do którego trzeba dojrzeć, żeby docenić. Myślę też, że przeżycie prawdziwej pandemii również wpłynęło na mój odbiór tej powieści.Wiadomo o czym jest ta książka – o epidemii dżumy. Ale dżuma jest tu tylko metaforą ogólnie pojętego zła, które atakuje ludzi i wystawia ich na próbę. Mamy tu kilku bohaterów, każdy inaczej się zachowuje się wobec epidemii. Mamy tu więc cały wachlarz różnych postaw, poglądów i emocji.Czy Dżuma to książka, która wciąga i nie można się od niej oderwać? Nie! To jest raczej książka, którą się czyta powoli, aby móc w pełni ją zrozumieć i docenić wagę słów w niej zawartych. Polecam przeczytać. Ja na pewno sięgnę po kolejne książki tego autora.","7.0"
"Dżuma","https://lubimyczytac.pl/ksiazka/5049460/dzuma","Nie jestem w stanie zrozumieć czemu wiele osób uważa, że jest to nudna książka. Ona mówi o epidemii dżumy…chyba logiczne jest to, że będzie się ona skupiała na tym jak wpłynęło to na zachowania ludzi z Oranu i ich postawy wobec zła, cierpienia, sprawiedliwości czy śmierci. Dlatego w moich oczach autorowi udało się naprawdę dobrze oddać realia przebiegu takiej sytuacji. Paru bohaterów pod wpływem rozwoju epidemii uległo pozytywnej zmianie jednak nie zmieniło to mojej opinii o nich. Całkiem zaskoczyłam się pod koniec jak zostało wyjaśnione kto od początku był narratorem taj historii. Jestem w stanie napisać, że jest to książka warta przeczytania.","6.0"
"Dżuma","https://lubimyczytac.pl/ksiazka/5049460/dzuma","Przesłuchane w audiobooku. Ciężko mi pisać cokolwiek o takim dziele, mam wrażenie, że mi aż nie przystoi klecić tutaj swojej opinii. Bardzo metaforyczna i alegoryczna to jest powieść, gdzie autor pokazuje różne postawy człowieka wobec cierpienia i nieszczęścia. Powieść można interpretować jako metaforę totalitaryzmu, a także rozważania na temat egzystencjalizmu, solidarności i moralności. Pięknie pokazano tutaj, że człowiek mimo bezsilności wobec losu, wciąż może stawić mu czoła przez empatię i podejmowanie działań. Lektura była emocjonująca szczególnie po doświadczeniach pandemii.","7.0"
"Dżuma","https://lubimyczytac.pl/ksiazka/5049460/dzuma","Nie przeżyłem nic, a zmęczony jestem strasznie…","4.0"
"Dżuma","https://lubimyczytac.pl/ksiazka/5049460/dzuma","Przeczytałam „Dżumę”, ponieważ jest to moja lektura szkolna i muszę przyznać, że na początku byłam nastawiona negatywnie. Jednak ta książka mnie zaskoczyła, urzekła mnie dość nietypowa narracja, prowadziły ją dwie osoby, jedna rzeczywiście opowiadała, a druga dopowiadała rzeczy, które bardziej tyczyły się procesu twórczego tej pierwszej osoby. Poza narracją bardzo podobał mi się opis szczurów umierających na ulicach, budowało to napięcie i niepewność, co do dalszych losów miasta. Pare fragmentów wzieło mnie za serce i sprawiło, że czytałam szybciej aby dowiedzieć się, co się stanie dalej, ale też były momenty, w których bardzo trudno i mozolnie mi się czytało. Ogółem poleciłabym „Dżumę” innym, jest to dobra książka, ale napewno nie mogę powiedzieć, że najlepsza jaką czytałam kiedykolwiek.","6.0"
"Alchemik","https://lubimyczytac.pl/ksiazka/5111895/alchemik","Recenzja książki ,,Alechemik"" Paulo Coelho„I Kiedy czegoś gorąco pragniesz, to cały Wszechświat sprzyja potajemnie twojemu pragnieniu.”Tym razem mamy nowe pięknie wydanie, cudownej książki ❤️.Kilka lat temu, kiedy po raz pierwszy sięgnęłam po ,, Alchemika"", była to dla mnie książka pełna magii i inspiracji. Teraz, po tylu latach, miałam okazję przeczytać ją ponownie – i muszę przyznać, że ten klasyk Paulo Coelho wciąż potrafi wzbudzić we mnie te same emocje.🥹❤️Historia Santiago, młodego pasterza, który wyrusza w podróż, by odnaleźć swój osobisty skarb, wydawała mi się tak samo piękna i ponadczasowa jak za pierwszym razem. Autor prowadzi nas przez metaforyczną opowieść o dążeniu do marzeń, odkrywaniu własnego przeznaczenia i słuchaniu głosu serca. Mimo prostoty tej historii, zawiera ona mnóstwo mądrości, która skłania do refleksji nad naszym życiem i pragnieniami.Teraz jak ponownie czytam książki autora, odkrywam w nich coś nowego – może dlatego, że życie też się zmienia, a my dojrzewamy. To nie jest tylko książka o podróży w sensie dosłownym, ale przede wszystkim o tej wewnętrznej drodze, którą każdy z nas musi przejść, by odnaleźć swoje miejsce na świecie.Podsumowując: ,,Alchemik"" to jedna z tych książek, które warto czytać nawet kilka razy, bo za każdym razem odkrywamy w niej coś innego. Jeśli kiedykolwiek czuliście, że wasze marzenia są poza zasięgiem, ta książka przypomni wam, że wszystko jest możliwe, jeśli tylko wierzymy w siebie. 😊❤️📚.Już wkrótce podzielę się wrażeniami kolejnych książek autora😊","10.0"
"Alchemik","https://lubimyczytac.pl/ksiazka/5111895/alchemik","Fabuła wręcz bajkowa, głęboka i pełna przemyśleń. Szczerze, to co kilka stron można by było zaznaczać fragment do którego można by wracać. Ponadczasowa i myślę że wielu czytelników mogłoby się utożsamić z Santiango.","6.0"
"Alchemik","https://lubimyczytac.pl/ksiazka/5111895/alchemik","Wbrew memom, których internet jest pełen, Paulo Coelho zdecydowanie jest pisarzem wartościowym. Pomiędzy influencersko-coachingowymi sztuczkami widać prawdziwą i nieudawaną duchowość autora. Do tego cudowna, prawie że bajkowa fabuła. To jedna z książek które wpłynęły na moje życie.",""
"Alchemik","https://lubimyczytac.pl/ksiazka/5111895/alchemik","„Alchemik” to piękna przygoda, którą każdy powinien poznać.Historia „Alchemika” opowiada o pasterzu imieniem Santiago, który sprzedaje swój majątek i wyrusza w podróż w poszukiwaniu skarbu, który ma być ukryty w egipskich piramidach. Chłopiec nie wie, jak wygląda skarb i czy uda mu się w ogóle go znaleźć ale chce spróbować. Droga z rodzinnej Hiszpanii do Egiptu jest długa, wyboista, z przeszkodami oraz z różnymi przygodami. Na tej drodze spotyka również kilka osób, jedni chcą mu pomóc, inni go oszukać a jeszcze inni docenić…Czy Santiago dotrze do Egiptu i odnajdzie skarb?Czy ta podróż czegoś nauczy tego chłopca?A najważniejsze…Czego ta podróż nauczy czytelnika?Czy warto słuchać głosu serca i za nim podążać?Zawsze mi się wydawało, że warto. Po przeczytaniu historii Santiago jestem tego pewna.Kim jesteśmy i dokąd zmierzamy?Każdy z nas wyznacza sobie własną drogę, tylko nie zawsze udaje się nią podążać. Życie lubi podrzucać kłody pod nogi. Pytanie, czy spróbujemy przeskoczyć tę kłodę, czy jednak obierzemy inny kierunek.Twoje życie. Twój wybór.Twórczość Paula Coelho jest znana na całym świecie, dlaczego nie czytałam wcześniej?Może dlatego, że musiałam dojrzeć do tego, aby sięgnąć po jedną z jego książek. Naprawdę tego nie żałuję i z przyjemnością poznam inne książki, które zostały stworzone przez tego pisarza.Ze swojej strony – serdecznie polecam!Dziękuję Wydawnictwu Drzewo Babel za egzemplarz do recenzji.Współpraca z wydawnictwem nie ma wpływu na treść recenzji.","8.0"
"Alchemik","https://lubimyczytac.pl/ksiazka/5111895/alchemik","„Alchemik” Paulo Coelho to książka o niezwykłej sile, która od lat inspiruje miliony czytelników na całym świecie. Jej niezwykłość, która mnie również urzekła, tkwi w prostocie i głębokiej mądrości, którą autor przekazuje za pomocą losów Santiago, andaluzyjskiego pasterza, który wyruszająca w podróż, by odnaleźć skarb ukryty w egipskich piramidach. Jednak to, co z początku wydaje się wyprawą za materialnym bogactwem, staje się symboliczną wędrówką w głąb siebie i odkryciem, że prawdziwy skarb drzemie wewnątrz każdego z nas.Podróż Santiago to nie tylko fizyczna wędrówka, ale także duchowe doświadczenie. Każda napotkana na jego drodze postać, od tajemniczej Cyganki, przez króla Salem, aż po tytułowego Alchemika, to kolejni przewodnicy, którzy pomagają mu odkrywać prawdy o życiu i o sobie samym. To historia o sile marzeń i odwadze, która pozwala opuścić bezpieczną strefę komfortu i zmierzyć się z nieznanym. W świecie pełnym niepewności Coelho przypomina, że wszechświat sprzyja tym, którzy odważnie podążają za swoimi pragnieniami i wsłuchują się w głos serca.Choć jest to opowieść prosta w formie, jest napisana pięknym językiem oraz pełna jest metafor i alegorii, które czynią ją książką o wielorakich interpretacjach. Dla jednych Santiago to symbol człowieka, który szuka sensu życia, dla innych, będzie on przykładem kogoś, kto nie boi się ryzykować, by spełnić swoje najgłębsze marzenia. Dlatego odbiór książki może być bardzo różny dla każdego z nas, ale i także przy wracaniu do lektury po latach. Coelho przedstawia świat jako miejsce, gdzie wszystko, czego potrzebujemy, by osiągnąć szczęście, jest na wyciągnięcie ręki, pod warunkiem, że mamy odwagę po nie sięgnąć i o nie zawalczyć.Nowe i z pięknym zdobieniami wydanie „Alchemika” dodatkowo podkreśla magię tej opowieści ilustracjami, które dodają orientalnego klimatu. To książka, z gatunku tych, których nie warto czytać w pośpiechu, gdyż odkrywanie jej głębi wymaga czasu, by w pełni zrozumieć przesłania ukryte między wierszami.„Alchemik” to magiczna powieść z orientalnym klimatem, która przypomina o tym, że to, czego naprawdę szukamy, często znajduje się bliżej, niż myślimy. Coelho w mistrzowski sposób prowadzi nas przez wewnętrzną podróż, skłaniając do refleksji nad sensem istnienia, wartością marzeń i tym, co naprawdę liczy się w życiu. To książka, która otula ciepłem, inspiruje i daje nadzieję, że każdy z nas może odnaleźć swój własny skarb, i dla każdego może być to coś innego. To wreszcie powieść, która swoją mądrością mam moc zmienić sposób, w jaki patrzymy na świat, a jej uniwersalne przesłanie pozostaje w głowie i sercu jeszcze na długo po przeczytaniu ostatniej strony.Wyśmienita, (nie)zwykła i wciągająca w orientalną podróż po skarb, do którego poszukiwania serdecznie Was zapraszam ✨🩷Dziękuję za zaufanie i egzemplarz do recenzji od wydawnictwa @drzewobabel (współpraca barterowa) 🩷.","8.0"
